"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1825,"1","благодарю!","2025-05-11T15:03:38.320657Z",4201544,4.785,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:03:38.320657Z","","","","",""
1826,"1","спасибо!","2025-05-11T15:04:11.696004Z",4201511,2.577,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:11.696004Z","","","","",""
1827,"1","специалист перезвонил, всё разъяснили.","2025-05-11T15:04:15.346352Z",4201421,2.313,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:04:15.346352Z","","","","",""
1828,"1","благодарю","2025-05-11T15:04:18.901522Z",4201409,2.217,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:18.901522Z","","","","",""
1829,"1","оперативно","2025-05-11T15:04:26.007543Z",4201390,2.055,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:04:26.007543Z","","","","",""
1830,"1","все хорошо","2025-05-11T15:04:29.888689Z",4201353,2.33,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:29.888689Z","","","","",""
1831,"1","лучшие","2025-05-11T15:04:33.590514Z",4201319,2.28,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:33.590514Z","","","","",""
1832,"1","большое спасибо","2025-05-11T15:04:36.883276Z",4201216,1.901,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:36.883276Z","","","","",""
1833,"1","почему не дает вносить показания электроэнергии в приложении?","2025-05-11T15:04:44.117971Z",4201201,5.519,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:04:44.118889Z","","","","",""
1834,"1","работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((","2025-05-11T15:04:50.351241Z",4201195,4.792,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:04:50.351241Z","","","","",""
1835,"1","спасибо, все отлично!","2025-05-11T15:04:54.089149Z",4201149,2.185,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:04:54.089149Z","","","","",""
1836,"1","все сделал быстро, качественно.","2025-05-11T15:04:59.794485Z",4201146,3.108,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T15:04:59.795021Z","","","","",""
1837,"1","быстро среагировали! спасибо","2025-05-11T15:05:03.174432Z",4201138,1.918,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:05:03.175432Z","","","","",""
1838,"1","пока не создашь заявку, выполняется только уборка техникой","2025-05-11T15:05:09.838530Z",4201035,3.391,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:05:09.838530Z","","","","",""
1839,"1","спасибо","2025-05-11T15:05:13.625476Z",4201000,2.026,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:05:13.625476Z","","","","",""
1840,"1","прошу учесть на 22.01.2025 показания счётчика холодной воды - 95,6","2025-05-11T15:05:18.183434Z",4200993,2.94,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:05:18.183434Z","","","","",""
1841,"1","так сумма начисления за декабрь так и осталась висеть в личном кабинете к оплате. уберите её - она уже оплачена.","2025-05-11T15:05:24.697961Z",4200921,4.762,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:05:24.697961Z","","","","",""
1842,"1","спасибо.","2025-05-11T15:05:34.559849Z",4200918,3.68,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:05:34.559849Z","","","","",""
1843,"1","спасибо, мусор и дверь вынесли, но полы не помыли","2025-05-11T15:05:41.203484Z",4200782,4.49,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T15:05:41.203484Z","","","","",""
1844,"1","выполнено","2025-05-11T15:06:05.556756Z",4200717,2.083,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:06:05.556756Z","","","","",""
1845,"1","спасибо","2025-05-11T15:06:09.151364Z",4200656,2.082,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:06:09.151364Z","","","","",""
1846,"1","быстро отреагировали на заявку , сразу решили проблему , спасибо","2025-05-11T15:06:16.455518Z",4200630,5.527,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:06:16.455518Z","","","","",""
1847,"1","человека выпустили. но в лифте нет телефона для связи и по кнопке связи с диспечером связи нет! поэтому вызывали через соседей.","2025-05-11T15:06:27.187440Z",4200575,7.821,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:06:27.187440Z","","","","",""
1848,"1","спасибо огромное","2025-05-11T15:06:32.730659Z",4200495,3.558,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:06:32.730659Z","","","","",""
1849,"1","большое спасибо за оперативность, в решении данной проблемы","2025-05-11T15:06:37.736680Z",4200359,7.16,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-11T15:06:47.463408Z","","","","",""
1850,"1","всё супер 👍","2025-05-11T15:06:42.411497Z",4200323,2.932,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:06:42.411497Z","","","","",""
1851,"1","спасибо большое.","2025-05-11T15:06:52.323475Z",4199919,2.789,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:06:52.323475Z","","","","",""
1852,"1","вопрос решили очень быстро. большое спасибо!","2025-05-11T15:06:57.020692Z",4199856,8.333,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-11T15:07:03.416146Z","","","","",""
1853,"1","спасибо за оперативность!","2025-05-11T15:07:06.923521Z",4199825,2.146,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:07:06.923521Z","","","","",""
1854,"1","спасибо!)","2025-05-11T15:07:11.592337Z",4199766,2.864,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:07:11.592337Z","","","","",""
1855,"1","спасибо за оперативность","2025-05-11T15:07:27.734009Z",4199721,4.348,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:07:27.734009Z","","","","",""
1856,"1","очень вежливый и внимательный мастер. все выяснил и починил !","2025-05-11T15:07:32.058311Z",4199634,2.364,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:07:32.058311Z","","","","",""
1857,"1","спасибо большое!!!","2025-05-11T15:07:35.337182Z",4199477,1.83,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:07:35.337182Z","","","","",""
1858,"1","оперативно устранили протечку.","2025-05-11T15:07:38.813737Z",4199353,2.028,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:07:38.813737Z","","","","",""
1859,"1","все заработало","2025-05-11T15:07:42.543582Z",4199328,6.3870000000000005,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:07:47.856857Z","","","","",""
1860,"1","спасибо большое за оперативность","2025-05-11T15:07:53.187658Z",4199310,2.714,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:07:53.187658Z","","","","",""
1861,"1","все сделали. но оперативности не было. на третий день после заявки об аварийной ситуации отреагировали и то после доп звонка","2025-05-11T15:07:59.520768Z",4199209,4.824,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:07:59.520768Z","","","","",""
1862,"1","быстро и по делу","2025-05-11T15:08:02.811056Z",4199183,1.839,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:08:02.811056Z","","","","",""
1863,"1","спасибо.","2025-05-11T15:08:06.547818Z",4199100,2.271,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:08:06.547818Z","","","","",""
1864,"1","очень доволен 👍
быстро и качественно 
благодарю 🤩","2025-05-11T15:08:11.623925Z",4199041,2.938,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T15:08:11.623925Z","","","","",""
1865,"1","быстро обработали заявку,и быстро пришли слесари","2025-05-11T15:08:16.114867Z",4198998,3.0,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:08:16.114867Z","","","","",""
1866,"1","здравствуйте! на нашем 7 этаже  нет запаха краски, так как дверь красили на другом этаже. заявка касается зловония гнилью и кошачьим туалетом. в воскресенье, 19 января, запах исчез, но сейчас он снова появился. усиливается вонь возле вентиляции, у 26-27 квартир. решите, пожалуйста, проблему.","2025-05-11T15:08:28.824807Z",4198853,10.732,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:08:28.824807Z","","","","",""
1867,"1","вежливые и отзывчивые сотрудники, быстро решают все возникшие проблемы!","2025-05-11T15:08:38.082368Z",4198806,7.431,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:08:38.083365Z","","","","",""
